district,commodity,Arrival Date,variety,Min_price
Bangalore,Ragi (Finger Millet),02-04-14,Fine,1500
Bangalore,Ragi (Finger Millet),03-04-14,Fine,1800
Bangalore,Ragi (Finger Millet),04-04-14,Fine,2000
Bangalore,Ragi (Finger Millet),06-04-14,Fine,1500
Bangalore,Ragi (Finger Millet),07-04-14,Fine,2000
Bangalore,Ragi (Finger Millet),08-04-14,Fine,2100
Bangalore,Ragi (Finger Millet),09-04-14,Fine,2100
Bangalore,Ragi (Finger Millet),14-04-14,Fine,2000
Bangalore,Ragi (Finger Millet),15-04-14,Fine,2000
Bangalore,Ragi (Finger Millet),16-04-14,Fine,1600
Bangalore,Ragi (Finger Millet),19-04-14,Fine,1600
Bangalore,Ragi (Finger Millet),21-04-14,Fine,1800
Bangalore,Ragi (Finger Millet),22-04-14,Fine,1700
Bangalore,Ragi (Finger Millet),23-04-14,Fine,1600
Bangalore,Ragi (Finger Millet),24-04-14,Fine,1600
Bangalore,Ragi (Finger Millet),25-04-14,Fine,1600
Bangalore,Ragi (Finger Millet),26-04-14,Fine,1600
Bangalore,Ragi (Finger Millet),28-04-14,Fine,1600
Bangalore,Ragi (Finger Millet),29-04-14,Fine,1600
Bangalore,Ragi (Finger Millet),30-04-14,Fine,1600
Bangalore,Ragi (Finger Millet),02-05-14,Fine,1500
Bangalore,Ragi (Finger Millet),03-05-14,Fine,1600
Bangalore,Ragi (Finger Millet),04-05-14,Fine,2100
Bangalore,Ragi (Finger Millet),05-05-14,Fine,1700
Bangalore,Ragi (Finger Millet),06-05-14,Fine,1500
Bangalore,Ragi (Finger Millet),07-05-14,Fine,2000
Bangalore,Ragi (Finger Millet),08-05-14,Fine,2100
Bangalore,Ragi (Finger Millet),09-05-14,Fine,2100
Bangalore,Ragi (Finger Millet),11-05-14,Fine,2200
Bangalore,Ragi (Finger Millet),13-05-14,Fine,1600
Bangalore,Ragi (Finger Millet),14-05-14,Fine,1800
Bangalore,Ragi (Finger Millet),15-05-14,Fine,1800
Bangalore,Ragi (Finger Millet),16-05-14,Fine,1800
Bangalore,Ragi (Finger Millet),17-05-14,Fine,1800
Bangalore,Ragi (Finger Millet),19-05-14,Fine,1800
Bangalore,Ragi (Finger Millet),20-05-14,Fine,1900
Bangalore,Ragi (Finger Millet),21-05-14,Fine,1900
Bangalore,Ragi (Finger Millet),22-05-14,Fine,1900
Bangalore,Ragi (Finger Millet),23-05-14,Fine,1900
Bangalore,Ragi (Finger Millet),24-05-14,Fine,1900
Bangalore,Ragi (Finger Millet),26-05-14,Fine,1900
Bangalore,Ragi (Finger Millet),27-05-14,Fine,1500
Bangalore,Ragi (Finger Millet),28-05-14,Fine,1500
Bangalore,Ragi (Finger Millet),29-05-14,Fine,1500
Bangalore,Ragi (Finger Millet),30-05-14,Fine,1400
Bangalore,Ragi (Finger Millet),31-05-14,Fine,1400
Bangalore,Ragi (Finger Millet),01-06-14,Fine,1800
Bangalore,Ragi (Finger Millet),02-06-14,Fine,1600
Bangalore,Ragi (Finger Millet),03-06-14,Fine,1800
Bangalore,Ragi (Finger Millet),05-06-14,Fine,1700
Bangalore,Ragi (Finger Millet),06-06-14,Fine,1500
Bangalore,Ragi (Finger Millet),08-06-14,Fine,2100
Bangalore,Ragi (Finger Millet),09-06-14,Fine,2100
Bangalore,Ragi (Finger Millet),11-06-14,Fine,2200
Bangalore,Ragi (Finger Millet),13-06-14,Fine,1800
Bangalore,Ragi (Finger Millet),16-06-14,Fine,1800
Bangalore,Ragi (Finger Millet),17-06-14,Fine,2000
Bangalore,Ragi (Finger Millet),18-06-14,Fine,2000
Bangalore,Ragi (Finger Millet),19-06-14,Fine,2000
Bangalore,Ragi (Finger Millet),20-06-14,Fine,2000
Bangalore,Ragi (Finger Millet),21-06-14,Fine,2000
Bangalore,Ragi (Finger Millet),23-06-14,Fine,2000
Bangalore,Ragi (Finger Millet),24-06-14,Fine,2000
Bangalore,Ragi (Finger Millet),25-06-14,Fine,2000
Bangalore,Ragi (Finger Millet),26-06-14,Fine,2000
Bangalore,Ragi (Finger Millet),27-06-14,Fine,2000
Bangalore,Ragi (Finger Millet),28-06-14,Fine,2000
Bangalore,Ragi (Finger Millet),01-07-14,Fine,1700
Bangalore,Ragi (Finger Millet),02-07-14,Fine,1600
Bangalore,Ragi (Finger Millet),03-07-14,Fine,1600
Bangalore,Ragi (Finger Millet),04-07-14,Fine,1800
Bangalore,Ragi (Finger Millet),05-07-14,Fine,1900
Bangalore,Ragi (Finger Millet),07-07-14,Fine,2000
Bangalore,Ragi (Finger Millet),08-07-14,Fine,2000
Bangalore,Ragi (Finger Millet),10-07-14,Fine,2200
Bangalore,Ragi (Finger Millet),11-07-14,Fine,1900
Bangalore,Ragi (Finger Millet),14-07-14,Fine,1900
Bangalore,Ragi (Finger Millet),15-07-14,Fine,1900
Bangalore,Ragi (Finger Millet),16-07-14,Fine,1900
Bangalore,Ragi (Finger Millet),17-07-14,Fine,1900
Bangalore,Ragi (Finger Millet),18-07-14,Fine,1900
Bangalore,Ragi (Finger Millet),19-07-14,Fine,1900
Bangalore,Ragi (Finger Millet),21-07-14,Fine,1900
Bangalore,Ragi (Finger Millet),22-07-14,Fine,1900
Bangalore,Ragi (Finger Millet),23-07-14,Fine,1900
Bangalore,Ragi (Finger Millet),24-07-14,Fine,1900
Bangalore,Ragi (Finger Millet),25-07-14,Fine,1900
Bangalore,Ragi (Finger Millet),26-07-14,Fine,2100
Bangalore,Ragi (Finger Millet),28-07-14,Fine,2100
Bangalore,Ragi (Finger Millet),30-07-14,Fine,2100
Bangalore,Ragi (Finger Millet),31-07-14,Fine,2100
Bangalore,Ragi (Finger Millet),01-08-14,Fine,1850
Bangalore,Ragi (Finger Millet),02-08-14,Fine,1500
Bangalore,Ragi (Finger Millet),03-08-14,Fine,1800
Bangalore,Ragi (Finger Millet),04-08-14,Fine,1800
Bangalore,Ragi (Finger Millet),05-08-14,Fine,1900
Bangalore,Ragi (Finger Millet),07-08-14,Fine,2000
Bangalore,Ragi (Finger Millet),08-08-14,Fine,2000
Bangalore,Ragi (Finger Millet),13-08-14,Fine,2200
Bangalore,Ragi (Finger Millet),14-08-14,Fine,2200
Bangalore,Ragi (Finger Millet),16-08-14,Fine,2200
Bangalore,Ragi (Finger Millet),19-08-14,Fine,2200
Bangalore,Ragi (Finger Millet),20-08-14,Fine,2200
Bangalore,Ragi (Finger Millet),21-08-14,Fine,2200
Bangalore,Ragi (Finger Millet),22-08-14,Fine,2200
Bangalore,Ragi (Finger Millet),25-08-14,Fine,2200
Bangalore,Ragi (Finger Millet),26-08-14,Fine,2200
Bangalore,Ragi (Finger Millet),28-08-14,Fine,2000
Bangalore,Ragi (Finger Millet),30-08-14,Fine,2000
Bangalore,Ragi (Finger Millet),01-09-14,Fine,1700
Bangalore,Ragi (Finger Millet),04-09-14,Fine,1600
Bangalore,Ragi (Finger Millet),05-09-14,Fine,1600
Bangalore,Ragi (Finger Millet),06-09-14,Fine,1500
Bangalore,Ragi (Finger Millet),07-09-14,Fine,2000
Bangalore,Ragi (Finger Millet),09-09-14,Fine,2100
Bangalore,Ragi (Finger Millet),10-09-14,Fine,2200
Bangalore,Ragi (Finger Millet),15-09-14,Fine,2200
Bangalore,Ragi (Finger Millet),16-09-14,Fine,2200
Bangalore,Ragi (Finger Millet),17-09-14,Fine,2200
Bangalore,Ragi (Finger Millet),18-09-14,Fine,2200
Bangalore,Ragi (Finger Millet),19-09-14,Fine,2200
Bangalore,Ragi (Finger Millet),20-09-14,Fine,2200
Bangalore,Ragi (Finger Millet),22-09-14,Fine,2200
Bangalore,Ragi (Finger Millet),23-09-14,Fine,2200
Bangalore,Ragi (Finger Millet),25-09-14,Fine,2200
Bangalore,Ragi (Finger Millet),26-09-14,Fine,2200
Bangalore,Ragi (Finger Millet),27-09-14,Fine,2200
Bangalore,Ragi (Finger Millet),29-09-14,Fine,2200
Bangalore,Ragi (Finger Millet),30-09-14,Fine,2200
Bangalore,Ragi (Finger Millet),01-10-14,Fine,1850
Bangalore,Ragi (Finger Millet),02-10-14,Fine,1600
Bangalore,Ragi (Finger Millet),03-10-14,Fine,1800
Bangalore,Ragi (Finger Millet),04-10-14,Fine,1800
Bangalore,Ragi (Finger Millet),06-10-14,Fine,1500
Bangalore,Ragi (Finger Millet),07-10-14,Fine,2000
Bangalore,Ragi (Finger Millet),09-10-14,Fine,2200
Bangalore,Ragi (Finger Millet),10-10-14,Fine,2200
Bangalore,Ragi (Finger Millet),11-10-14,Fine,1900
Bangalore,Ragi (Finger Millet),13-10-14,Fine,2200
Bangalore,Ragi (Finger Millet),14-10-14,Fine,2250
Bangalore,Ragi (Finger Millet),15-10-14,Fine,2250
Bangalore,Ragi (Finger Millet),16-10-14,Fine,2200
Bangalore,Ragi (Finger Millet),17-10-14,Fine,2200
Bangalore,Ragi (Finger Millet),18-10-14,Fine,2200
Bangalore,Ragi (Finger Millet),20-10-14,Fine,2200
Bangalore,Ragi (Finger Millet),21-10-14,Fine,2200
Bangalore,Ragi (Finger Millet),23-10-14,Fine,2200
Bangalore,Ragi (Finger Millet),25-10-14,Fine,2200
Bangalore,Ragi (Finger Millet),27-10-14,Fine,2200
Bangalore,Ragi (Finger Millet),28-10-14,Fine,2200
Bangalore,Ragi (Finger Millet),29-10-14,Fine,2200
Bangalore,Ragi (Finger Millet),30-10-14,Fine,2200
Bangalore,Ragi (Finger Millet),31-10-14,Fine,2200
Bangalore,Ragi (Finger Millet),02-11-14,Fine,1600
Bangalore,Ragi (Finger Millet),03-11-14,Fine,1800
Bangalore,Ragi (Finger Millet),04-11-14,Fine,2000
Bangalore,Ragi (Finger Millet),06-11-14,Fine,1800
Bangalore,Ragi (Finger Millet),07-11-14,Fine,1900
Bangalore,Ragi (Finger Millet),09-11-14,Fine,2200
Bangalore,Ragi (Finger Millet),11-11-14,Fine,1900
Bangalore,Ragi (Finger Millet),13-11-14,Fine,1900
Bangalore,Ragi (Finger Millet),14-11-14,Fine,1900
Bangalore,Ragi (Finger Millet),15-11-14,Fine,1900
Bangalore,Ragi (Finger Millet),17-11-14,Fine,1900
Bangalore,Ragi (Finger Millet),18-11-14,Fine,2200
Bangalore,Ragi (Finger Millet),19-11-14,Fine,2200
Bangalore,Ragi (Finger Millet),20-11-14,Fine,2200
Bangalore,Ragi (Finger Millet),02-12-14,Fine,1500
Bangalore,Ragi (Finger Millet),03-12-14,Fine,1700
Bangalore,Ragi (Finger Millet),04-12-14,Fine,2000
Bangalore,Ragi (Finger Millet),05-12-14,Fine,1600
Bangalore,Ragi (Finger Millet),06-12-14,Fine,1800
Bangalore,Ragi (Finger Millet),08-12-14,Fine,2000
Bangalore,Ragi (Finger Millet),09-12-14,Fine,2200
Bangalore,Ragi (Finger Millet),11-12-14,Fine,1900
Bangalore,Ragi (Finger Millet),01-01-15,Fine,1900
Bangalore,Ragi (Finger Millet),04-01-15,Fine,2100
Bangalore,Ragi (Finger Millet),06-01-15,Fine,1900
Bangalore,Ragi (Finger Millet),07-01-15,Fine,1900
Bangalore,Ragi (Finger Millet),09-01-15,Fine,1800
Bangalore,Ragi (Finger Millet),10-01-15,Fine,1800
Bangalore,Ragi (Finger Millet),12-01-15,Fine,1900
Bangalore,Ragi (Finger Millet),13-01-15,Fine,1900
Bangalore,Ragi (Finger Millet),14-01-15,Fine,1900
Bangalore,Ragi (Finger Millet),16-01-15,Fine,1900
Bangalore,Ragi (Finger Millet),17-01-15,Fine,1800
Bangalore,Ragi (Finger Millet),19-01-15,Fine,1800
Bangalore,Ragi (Finger Millet),20-01-15,Fine,1800
Bangalore,Ragi (Finger Millet),21-01-15,Fine,1800
Bangalore,Ragi (Finger Millet),22-01-15,Fine,1800
Bangalore,Ragi (Finger Millet),23-01-15,Fine,1900
Bangalore,Ragi (Finger Millet),24-01-15,Fine,1900
Bangalore,Ragi (Finger Millet),27-01-15,Fine,1900
Bangalore,Ragi (Finger Millet),28-01-15,Fine,1900
Bangalore,Ragi (Finger Millet),29-01-15,Fine,1900
Bangalore,Ragi (Finger Millet),30-01-15,Fine,1800
Bangalore,Ragi (Finger Millet),31-01-15,Fine,1800
Bangalore,Ragi (Finger Millet),01-02-15,Fine,1900
Bangalore,Ragi (Finger Millet),02-02-15,Fine,1800
Bangalore,Ragi (Finger Millet),03-02-15,Fine,2000
Bangalore,Ragi (Finger Millet),05-02-15,Fine,1900
Bangalore,Ragi (Finger Millet),07-02-15,Fine,1900
Bangalore,Ragi (Finger Millet),09-02-15,Fine,1800
Bangalore,Ragi (Finger Millet),11-02-15,Fine,1900
Bangalore,Ragi (Finger Millet),12-02-15,Fine,1900
Bangalore,Ragi (Finger Millet),13-02-15,Fine,1700
Bangalore,Ragi (Finger Millet),16-02-15,Fine,1700
Bangalore,Ragi (Finger Millet),18-02-15,Fine,1700
Bangalore,Ragi (Finger Millet),20-02-15,Fine,1800
Bangalore,Ragi (Finger Millet),21-02-15,Fine,2000
Bangalore,Ragi (Finger Millet),23-02-15,Fine,2000
Bangalore,Ragi (Finger Millet),24-02-15,Fine,2000
Bangalore,Ragi (Finger Millet),25-02-15,Fine,2000
Bangalore,Ragi (Finger Millet),26-02-15,Fine,1900
Bangalore,Ragi (Finger Millet),27-02-15,Fine,2000
Bangalore,Ragi (Finger Millet),28-02-15,Fine,2000
Bangalore,Ragi (Finger Millet),01-03-15,Fine,1900
Bangalore,Ragi (Finger Millet),02-03-15,Fine,1800
Bangalore,Ragi (Finger Millet),03-03-15,Fine,2000
Bangalore,Ragi (Finger Millet),07-03-15,Fine,1900
Bangalore,Ragi (Finger Millet),08-03-15,Fine,1900
Bangalore,Ragi (Finger Millet),09-03-15,Fine,1800
Bangalore,Ragi (Finger Millet),10-03-15,Fine,1800
Bangalore,Ragi (Finger Millet),11-03-15,Fine,1900
Bangalore,Ragi (Finger Millet),12-03-15,Fine,1900
Bangalore,Ragi (Finger Millet),13-03-15,Fine,2100
Bangalore,Ragi (Finger Millet),16-03-15,Fine,2100
Bangalore,Ragi (Finger Millet),17-03-15,Fine,2000
Bangalore,Ragi (Finger Millet),18-03-15,Fine,2000
Bangalore,Ragi (Finger Millet),19-03-15,Fine,2100
Bangalore,Ragi (Finger Millet),20-03-15,Fine,2100
Bangalore,Ragi (Finger Millet),23-03-15,Fine,2100
Bangalore,Ragi (Finger Millet),24-03-15,Fine,2100
Bangalore,Ragi (Finger Millet),25-03-15,Fine,2100
Bangalore,Ragi (Finger Millet),26-03-15,Fine,2100
Bangalore,Ragi (Finger Millet),27-03-15,Fine,2100
Bangalore,Ragi (Finger Millet),28-03-15,Fine,2100
Bangalore,Ragi (Finger Millet),30-03-15,Fine,2100
Bangalore,Ragi (Finger Millet),31-03-15,Fine,2100
Bangalore,Ragi (Finger Millet),02-04-15,Fine,1800
Bangalore,Ragi (Finger Millet),03-04-15,Fine,2100
Bangalore,Ragi (Finger Millet),04-04-15,Fine,2100
Bangalore,Ragi (Finger Millet),07-04-15,Fine,1900
Bangalore,Ragi (Finger Millet),08-04-15,Fine,1900
Bangalore,Ragi (Finger Millet),09-04-15,Fine,1800
Bangalore,Ragi (Finger Millet),11-04-15,Fine,1900
Bangalore,Ragi (Finger Millet),12-04-15,Fine,1900
Bangalore,Ragi (Finger Millet),13-04-15,Fine,2000
Bangalore,Ragi (Finger Millet),15-04-15,Fine,2000
Bangalore,Ragi (Finger Millet),16-04-15,Fine,2000
Bangalore,Ragi (Finger Millet),17-04-15,Fine,2000
Bangalore,Ragi (Finger Millet),18-04-15,Fine,2000
Bangalore,Ragi (Finger Millet),20-04-15,Fine,2000
Bangalore,Ragi (Finger Millet),22-04-15,Fine,1900
Bangalore,Ragi (Finger Millet),23-04-15,Fine,1900
Bangalore,Ragi (Finger Millet),24-04-15,Fine,1900
Bangalore,Ragi (Finger Millet),25-04-15,Fine,1900
Bangalore,Ragi (Finger Millet),27-04-15,Fine,1950
Bangalore,Ragi (Finger Millet),28-04-15,Fine,1950
Bangalore,Ragi (Finger Millet),29-04-15,Fine,1900
Bangalore,Ragi (Finger Millet),30-04-15,Fine,1900
Bangalore,Ragi (Finger Millet),01-05-15,Fine,1900
Bangalore,Ragi (Finger Millet),02-05-15,Fine,1800
Bangalore,Ragi (Finger Millet),03-05-15,Fine,2100
Bangalore,Ragi (Finger Millet),05-05-15,Fine,1900
Bangalore,Ragi (Finger Millet),06-05-15,Fine,1900
Bangalore,Ragi (Finger Millet),08-05-15,Fine,1900
Bangalore,Ragi (Finger Millet),09-05-15,Fine,1800
Bangalore,Ragi (Finger Millet),10-05-15,Fine,1800
Bangalore,Ragi (Finger Millet),11-05-15,Fine,1900
Bangalore,Ragi (Finger Millet),12-05-15,Fine,1900
Bangalore,Ragi (Finger Millet),13-05-15,Fine,1800
Bangalore,Ragi (Finger Millet),14-05-15,Fine,1800
Bangalore,Ragi (Finger Millet),15-05-15,Fine,1850
Bangalore,Ragi (Finger Millet),16-05-15,Fine,1850
Bangalore,Ragi (Finger Millet),18-05-15,Fine,1850
Bangalore,Ragi (Finger Millet),19-05-15,Fine,1900
Bangalore,Ragi (Finger Millet),20-05-15,Fine,1900
Bangalore,Ragi (Finger Millet),21-05-15,Fine,1900
Bangalore,Ragi (Finger Millet),22-05-15,Fine,1900
Bangalore,Ragi (Finger Millet),23-05-15,Fine,1800
Bangalore,Ragi (Finger Millet),25-05-15,Fine,1800
Bangalore,Ragi (Finger Millet),26-05-15,Fine,1800
Bangalore,Ragi (Finger Millet),27-05-15,Fine,1800
Bangalore,Ragi (Finger Millet),28-05-15,Fine,1800
Bangalore,Ragi (Finger Millet),29-05-15,Fine,1900
Bangalore,Ragi (Finger Millet),30-05-15,Fine,1900
Bangalore,Ragi (Finger Millet),01-06-15,Fine,1900
Bangalore,Ragi (Finger Millet),02-06-15,Fine,1600
Bangalore,Ragi (Finger Millet),03-06-15,Fine,2000
Bangalore,Ragi (Finger Millet),04-06-15,Fine,2100
Bangalore,Ragi (Finger Millet),05-06-15,Fine,1900
Bangalore,Ragi (Finger Millet),06-06-15,Fine,1900
Bangalore,Ragi (Finger Millet),07-06-15,Fine,1900
Bangalore,Ragi (Finger Millet),08-06-15,Fine,1900
Bangalore,Ragi (Finger Millet),10-06-15,Fine,1800
Bangalore,Ragi (Finger Millet),11-06-15,Fine,1900
Bangalore,Ragi (Finger Millet),15-06-15,Fine,1900
Bangalore,Ragi (Finger Millet),16-06-15,Fine,1900
Bangalore,Ragi (Finger Millet),17-06-15,Fine,1900
Bangalore,Ragi (Finger Millet),18-06-15,Fine,1900
Bangalore,Ragi (Finger Millet),19-06-15,Fine,1900
Bangalore,Ragi (Finger Millet),20-06-15,Fine,1900
Bangalore,Ragi (Finger Millet),22-06-15,Fine,1900
Bangalore,Ragi (Finger Millet),23-06-15,Fine,1900
Bangalore,Ragi (Finger Millet),24-06-15,Fine,1900
Bangalore,Ragi (Finger Millet),25-06-15,Fine,1900
Bangalore,Ragi (Finger Millet),27-06-15,Fine,1900
Bangalore,Ragi (Finger Millet),29-06-15,Fine,1900
Bangalore,Ragi (Finger Millet),30-06-15,Fine,1900
Bangalore,Ragi (Finger Millet),01-07-15,Fine,1900
Bangalore,Ragi (Finger Millet),02-07-15,Fine,1600
Bangalore,Ragi (Finger Millet),03-07-15,Fine,2000
Bangalore,Ragi (Finger Millet),04-07-15,Fine,2000
Bangalore,Ragi (Finger Millet),07-07-15,Fine,1900
Bangalore,Ragi (Finger Millet),08-07-15,Fine,1900
Bangalore,Ragi (Finger Millet),09-07-15,Fine,1800
Bangalore,Ragi (Finger Millet),10-07-15,Fine,1800
Bangalore,Ragi (Finger Millet),11-07-15,Fine,1900
Bangalore,Ragi (Finger Millet),12-07-15,Fine,1900
Bangalore,Ragi (Finger Millet),14-07-15,Fine,1900
Bangalore,Ragi (Finger Millet),15-07-15,Fine,1900
Bangalore,Ragi (Finger Millet),16-07-15,Fine,1900
Bangalore,Ragi (Finger Millet),17-07-15,Fine,1900
Bangalore,Ragi (Finger Millet),21-07-15,Fine,1900
Bangalore,Ragi (Finger Millet),24-07-15,Fine,1900
Bangalore,Ragi (Finger Millet),25-07-15,Fine,1900
Bangalore,Ragi (Finger Millet),27-07-15,Fine,1900
Bangalore,Ragi (Finger Millet),28-07-15,Fine,1900
Bangalore,Ragi (Finger Millet),29-07-15,Fine,1900
Bangalore,Ragi (Finger Millet),30-07-15,Fine,1900
Bangalore,Ragi (Finger Millet),31-07-15,Fine,1900
Bangalore,Ragi (Finger Millet),01-08-15,Fine,1900
Bangalore,Ragi (Finger Millet),04-08-15,Fine,2000
Bangalore,Ragi (Finger Millet),05-08-15,Fine,1900
Bangalore,Ragi (Finger Millet),06-08-15,Fine,1900
Bangalore,Ragi (Finger Millet),07-08-15,Fine,1900
Bangalore,Ragi (Finger Millet),09-08-15,Fine,1800
Bangalore,Ragi (Finger Millet),10-08-15,Fine,1800
Bangalore,Ragi (Finger Millet),12-08-15,Fine,1900
Bangalore,Ragi (Finger Millet),13-08-15,Fine,1850
Bangalore,Ragi (Finger Millet),14-08-15,Fine,1850
Bangalore,Ragi (Finger Millet),17-08-15,Fine,1850
Bangalore,Ragi (Finger Millet),18-08-15,Fine,1850
Bangalore,Ragi (Finger Millet),19-08-15,Fine,1850
Bangalore,Ragi (Finger Millet),20-08-15,Fine,1850
Bangalore,Ragi (Finger Millet),21-08-15,Fine,1850
Bangalore,Ragi (Finger Millet),24-08-15,Fine,1800
Bangalore,Ragi (Finger Millet),25-08-15,Fine,1800
Bangalore,Ragi (Finger Millet),26-08-15,Fine,1800
Bangalore,Ragi (Finger Millet),27-08-15,Fine,1800
Bangalore,Ragi (Finger Millet),28-08-15,Fine,1800
Bangalore,Ragi (Finger Millet),29-08-15,Fine,1800
Bangalore,Ragi (Finger Millet),31-08-15,Fine,1800
Bangalore,Ragi (Finger Millet),01-09-15,Fine,1900
Bangalore,Ragi (Finger Millet),02-09-15,Fine,1600
Bangalore,Ragi (Finger Millet),03-09-15,Fine,2000
Bangalore,Ragi (Finger Millet),04-09-15,Fine,2000
Bangalore,Ragi (Finger Millet),06-09-15,Fine,1900
Bangalore,Ragi (Finger Millet),07-09-15,Fine,1900
Bangalore,Ragi (Finger Millet),09-09-15,Fine,1800
Bangalore,Ragi (Finger Millet),10-09-15,Fine,1800
Bangalore,Ragi (Finger Millet),11-09-15,Fine,1900
Bangalore,Ragi (Finger Millet),12-09-15,Fine,1900
Bangalore,Ragi (Finger Millet),14-09-15,Fine,1800
Bangalore,Ragi (Finger Millet),15-09-15,Fine,1800
Bangalore,Ragi (Finger Millet),16-09-15,Fine,1800
Bangalore,Ragi (Finger Millet),18-09-15,Fine,1800
Bangalore,Ragi (Finger Millet),19-09-15,Fine,1800
Bangalore,Ragi (Finger Millet),21-09-15,Fine,1800
Bangalore,Ragi (Finger Millet),22-09-15,Fine,1800
Bangalore,Ragi (Finger Millet),23-09-15,Fine,1800
Bangalore,Ragi (Finger Millet),24-09-15,Fine,1800
Bangalore,Ragi (Finger Millet),26-09-15,Fine,1800
Bangalore,Ragi (Finger Millet),28-09-15,Fine,1800
Bangalore,Ragi (Finger Millet),29-09-15,Fine,1800
Bangalore,Ragi (Finger Millet),30-09-15,Fine,1800
Bangalore,Ragi (Finger Millet),02-10-15,Fine,1500
Bangalore,Ragi (Finger Millet),03-10-15,Fine,2000
Bangalore,Ragi (Finger Millet),04-10-15,Fine,2000
Bangalore,Ragi (Finger Millet),06-10-15,Fine,1900
Bangalore,Ragi (Finger Millet),07-10-15,Fine,1900
Bangalore,Ragi (Finger Millet),08-10-15,Fine,1900
Bangalore,Ragi (Finger Millet),09-10-15,Fine,1800
Bangalore,Ragi (Finger Millet),12-10-15,Fine,1900
Bangalore,Ragi (Finger Millet),13-10-15,Fine,1800
Bangalore,Ragi (Finger Millet),14-10-15,Fine,1800
Bangalore,Ragi (Finger Millet),15-10-15,Fine,1800
Bangalore,Ragi (Finger Millet),16-10-15,Fine,1800
Bangalore,Ragi (Finger Millet),17-10-15,Fine,1900
Bangalore,Ragi (Finger Millet),19-10-15,Fine,1900
Bangalore,Ragi (Finger Millet),20-10-15,Fine,1900
Bangalore,Ragi (Finger Millet),21-10-15,Fine,1900
Bangalore,Ragi (Finger Millet),26-10-15,Fine,1900
Bangalore,Ragi (Finger Millet),28-10-15,Fine,1900
Bangalore,Ragi (Finger Millet),29-10-15,Fine,1900
Bangalore,Ragi (Finger Millet),30-10-15,Fine,1900
Bangalore,Ragi (Finger Millet),31-10-15,Fine,1900
Bangalore,Ragi (Finger Millet),02-11-15,Fine,1800
Bangalore,Ragi (Finger Millet),03-11-15,Fine,2000
Bangalore,Ragi (Finger Millet),05-11-15,Fine,1900
Bangalore,Ragi (Finger Millet),06-11-15,Fine,1900
Bangalore,Ragi (Finger Millet),08-11-15,Fine,1900
Bangalore,Ragi (Finger Millet),09-11-15,Fine,1800
Bangalore,Ragi (Finger Millet),11-11-15,Fine,1900
Bangalore,Ragi (Finger Millet),12-11-15,Fine,1900
Bangalore,Ragi (Finger Millet),13-11-15,Fine,1900
Bangalore,Ragi (Finger Millet),16-11-15,Fine,1900
Bangalore,Ragi (Finger Millet),17-11-15,Fine,1900
Bangalore,Ragi (Finger Millet),18-11-15,Fine,1900
Bangalore,Ragi (Finger Millet),19-11-15,Fine,1900
Bangalore,Ragi (Finger Millet),20-11-15,Fine,1900
Bangalore,Ragi (Finger Millet),21-11-15,Fine,1900
Bangalore,Ragi (Finger Millet),23-11-15,Fine,1900
Bangalore,Ragi (Finger Millet),25-11-15,Fine,1900
Bangalore,Ragi (Finger Millet),26-11-15,Fine,1900
Bangalore,Ragi (Finger Millet),27-11-15,Fine,1900
Bangalore,Ragi (Finger Millet),30-11-15,Fine,1900
Bangalore,Ragi (Finger Millet),01-12-15,Fine,1900
Bangalore,Ragi (Finger Millet),02-12-15,Fine,1800
Bangalore,Ragi (Finger Millet),03-12-15,Fine,2000
Bangalore,Ragi (Finger Millet),05-12-15,Fine,1800
Bangalore,Ragi (Finger Millet),06-12-15,Fine,1900
Bangalore,Ragi (Finger Millet),08-12-15,Fine,1850
Bangalore,Ragi (Finger Millet),14-12-15,Fine,1800
Bangalore,Ragi (Finger Millet),15-12-15,Fine,1800
Bangalore,Ragi (Finger Millet),16-12-15,Fine,1800
Bangalore,Ragi (Finger Millet),17-12-15,Fine,1800
Bangalore,Ragi (Finger Millet),18-12-15,Fine,1800
Bangalore,Ragi (Finger Millet),19-12-15,Fine,1800
Bangalore,Ragi (Finger Millet),21-12-15,Fine,1800
Bangalore,Ragi (Finger Millet),22-12-15,Fine,1800
Bangalore,Ragi (Finger Millet),23-12-15,Fine,1800
Bangalore,Ragi (Finger Millet),26-12-15,Fine,1800
Bangalore,Ragi (Finger Millet),28-12-15,Fine,1800
Bangalore,Ragi (Finger Millet),29-12-15,Fine,1800
Bangalore,Ragi (Finger Millet),30-12-15,Fine,1800
Bangalore,Ragi (Finger Millet),31-12-15,Fine,1800
Bangalore,Ragi (Finger Millet),01-01-16,Fine,1800
Bangalore,Ragi (Finger Millet),02-01-16,Fine,1800
Bangalore,Ragi (Finger Millet),03-01-16,Fine,1800
Bangalore,Ragi (Finger Millet),04-01-16,Fine,1800
Bangalore,Ragi (Finger Millet),06-01-16,Fine,1950
Bangalore,Ragi (Finger Millet),07-01-16,Fine,1800
Bangalore,Ragi (Finger Millet),09-01-16,Fine,1900
Bangalore,Ragi (Finger Millet),10-01-16,Fine,2000
Bangalore,Ragi (Finger Millet),12-01-16,Fine,2600
Bangalore,Ragi (Finger Millet),13-01-16,Fine,1800
Bangalore,Ragi (Finger Millet),14-01-16,Fine,1800
Bangalore,Ragi (Finger Millet),16-01-16,Fine,1800
